roll_no,full_name,email,dept_code,section,batch_year,cgpa,backlogs,placement_status
CB.AI.U4AIE23204,Harish Subramanian,cb.ai.u4aie23204@cb.students.amrita.edu,AIE,C,2027,7.45,0,Not Placed
CB.AI.U4AIE23205,Diya Patel,cb.ai.u4aie23205@cb.students.amrita.edu,AIE,C,2027,6.04,0,Not Placed
CB.AI.U4AIE23206,Abhishek Chopra,cb.ai.u4aie23206@cb.students.amrita.edu,AIE,C,2027,6.6,0,Not Placed
CB.AI.U4AIE23207,Vishal Kamath,cb.ai.u4aie23207@cb.students.amrita.edu,AIE,C,2027,8.59,0,Not Placed
CB.AI.U4AIE23208,Aishwarya Bhat,cb.ai.u4aie23208@cb.students.amrita.edu,AIE,C,2027,6.8,0,Not Placed
CB.AI.U4AIE23209,Amrita Prabhu,cb.ai.u4aie23209@cb.students.amrita.edu,AIE,C,2027,8.17,0,Not Placed
CB.AI.U4AIE23210,Arjun Chopra,cb.ai.u4aie23210@cb.students.amrita.edu,AIE,C,2027,9.21,0,Not Placed
CB.AI.U4AIE23211,Aarav Krishnan,cb.ai.u4aie23211@cb.students.amrita.edu,AIE,C,2027,6.56,0,Not Placed
CB.AI.U4AIE23212,Dhruv Pillai,cb.ai.u4aie23212@cb.students.amrita.edu,AIE,C,2027,8.27,0,Not Placed
CB.AI.U4AIE23213,Rohan Prabhu,cb.ai.u4aie23213@cb.students.amrita.edu,AIE,C,2027,7.25,0,Not Placed
CB.AI.U4AIE23214,Sai Shetty,cb.ai.u4aie23214@cb.students.amrita.edu,AIE,C,2027,9.29,0,Not Placed
CB.AI.U4AIE23215,Rohan Venkatesh,cb.ai.u4aie23215@cb.students.amrita.edu,AIE,C,2027,7.47,0,Not Placed
CB.AI.U4AIE23216,Pooja Das,cb.ai.u4aie23216@cb.students.amrita.edu,AIE,C,2027,8.14,0,Not Placed
CB.AI.U4AIE23217,Nikhil Venkatesh,cb.ai.u4aie23217@cb.students.amrita.edu,AIE,C,2027,8.55,0,Not Placed
CB.AI.U4AIE23218,Amrita Shetty,cb.ai.u4aie23218@cb.students.amrita.edu,AIE,C,2027,7.9,0,Not Placed
CB.AI.U4AIE23219,Harish Chopra,cb.ai.u4aie23219@cb.students.amrita.edu,AIE,C,2027,8.63,0,Not Placed
CB.AI.U4AIE23220,Saanvi Singh,cb.ai.u4aie23220@cb.students.amrita.edu,AIE,C,2027,8.49,0,Not Placed
CB.AI.U4AIE23221,Arjun Desai,cb.ai.u4aie23221@cb.students.amrita.edu,AIE,C,2027,7.82,0,Not Placed
CB.AI.U4AIE23222,Arjun Menon,cb.ai.u4aie23222@cb.students.amrita.edu,AIE,C,2027,6.67,0,Not Placed
CB.AI.U4AIE23223,Anjali Joshi,cb.ai.u4aie23223@cb.students.amrita.edu,AIE,C,2027,8.01,0,Not Placed
CB.AI.U4AIE23224,Lakshmi Patel,cb.ai.u4aie23224@cb.students.amrita.edu,AIE,C,2027,7.16,0,Not Placed
CB.AI.U4AIE23225,Rishabh Kamath,cb.ai.u4aie23225@cb.students.amrita.edu,AIE,C,2027,6.99,0,Not Placed
CB.AI.U4AIE23226,Ananya Sharma,cb.ai.u4aie23226@cb.students.amrita.edu,AIE,C,2027,9.18,0,Not Placed
CB.AI.U4AIE23227,Rahul Naidu,cb.ai.u4aie23227@cb.students.amrita.edu,AIE,C,2027,7.33,0,Not Placed
CB.AI.U4AIE23228,Diya Bhat,cb.ai.u4aie23228@cb.students.amrita.edu,AIE,C,2027,6.28,0,Not Placed
CB.AI.U4AIE23229,Anjali Rangan,cb.ai.u4aie23229@cb.students.amrita.edu,AIE,C,2027,8.61,0,Not Placed
CB.AI.U4AIE23230,Vihaan Venkatesh,cb.ai.u4aie23230@cb.students.amrita.edu,AIE,C,2027,7.36,0,Not Placed
CB.AI.U4AIDS23001,Vikram Iyer,cb.ai.u4aids23001@cb.students.amrita.edu,AIDS,A,2027,8.32,0,Not Placed
CB.AI.U4AIDS23002,Dhruv Srinivasan,cb.ai.u4aids23002@cb.students.amrita.edu,AIDS,A,2027,5.55,3,Not Placed
CB.AI.U4AIDS23003,Vishal Srinivasan,cb.ai.u4aids23003@cb.students.amrita.edu,AIDS,A,2027,8.33,0,Not Placed
CB.AI.U4AIDS23004,Kavya Hegde,cb.ai.u4aids23004@cb.students.amrita.edu,AIDS,A,2027,8.6,0,Not Placed
CB.AI.U4AIDS23005,Sneha Gupta,cb.ai.u4aids23005@cb.students.amrita.edu,AIDS,A,2027,8.9,0,Not Placed
CB.AI.U4AIDS23006,Saanvi Naidu,cb.ai.u4aids23006@cb.students.amrita.edu,AIDS,A,2027,8.42,0,Not Placed
CB.AI.U4AIDS23007,Aarav Gupta,cb.ai.u4aids23007@cb.students.amrita.edu,AIDS,A,2027,9.22,0,Not Placed
CB.AI.U4AIDS23008,Aditya Venkatesh,cb.ai.u4aids23008@cb.students.amrita.edu,AIDS,A,2027,6.79,0,Not Placed
CB.AI.U4AIDS23009,Sai Shetty,cb.ai.u4aids23009@cb.students.amrita.edu,AIDS,A,2027,6.19,0,Not Placed
CB.AI.U4AIDS23010,Riya Subramanian,cb.ai.u4aids23010@cb.students.amrita.edu,AIDS,A,2027,8.29,0,Not Placed
CB.AI.U4AIDS23011,Nikhil Singh,cb.ai.u4aids23011@cb.students.amrita.edu,AIDS,A,2027,7.94,0,Not Placed
CB.AI.U4AIDS23012,Shruti Rangan,cb.ai.u4aids23012@cb.students.amrita.edu,AIDS,A,2027,8.64,0,Not Placed
CB.AI.U4AIDS23013,Suraj Iyer,cb.ai.u4aids23013@cb.students.amrita.edu,AIDS,A,2027,9.06,0,Not Placed
CB.AI.U4AIDS23014,Aditya Reddy,cb.ai.u4aids23014@cb.students.amrita.edu,AIDS,A,2027,6.28,0,Not Placed
CB.AI.U4AIDS23015,Vihaan Sharma,cb.ai.u4aids23015@cb.students.amrita.edu,AIDS,A,2027,9.18,0,Not Placed
CB.AI.U4AIDS23016,Nandini Chopra,cb.ai.u4aids23016@cb.students.amrita.edu,AIDS,A,2027,6.89,0,Not Placed
CB.AI.U4AIDS23017,Suraj Krishnan,cb.ai.u4aids23017@cb.students.amrita.edu,AIDS,A,2027,5.83,3,Not Placed
CB.AI.U4AIDS23018,Arjun Prabhu,cb.ai.u4aids23018@cb.students.amrita.edu,AIDS,A,2027,8.63,0,Not Placed
CB.AI.U4AIDS23019,Nandini Mehta,cb.ai.u4aids23019@cb.students.amrita.edu,AIDS,A,2027,8.46,0,Not Placed
CB.AI.U4AIDS23020,Amrita Hegde,cb.ai.u4aids23020@cb.students.amrita.edu,AIDS,A,2027,8.75,0,Not Placed
CB.AI.U4AIDS23021,Aarav Patel,cb.ai.u4aids23021@cb.students.amrita.edu,AIDS,A,2027,7.34,0,Not Placed
CB.AI.U4AIDS23022,Varun Rao,cb.ai.u4aids23022@cb.students.amrita.edu,AIDS,A,2027,7.82,0,Not Placed
CB.AI.U4AIDS23023,Varsha Prabhu,cb.ai.u4aids23023@cb.students.amrita.edu,AIDS,A,2027,8.54,0,Not Placed
CB.AI.U4AIDS23024,Vishal Subramanian,cb.ai.u4aids23024@cb.students.amrita.edu,AIDS,A,2027,5.92,2,Not Placed
CB.AI.U4AIDS23025,Anirudh Naidu,cb.ai.u4aids23025@cb.students.amrita.edu,AIDS,A,2027,9.08,0,Not Placed
CB.AI.U4AIDS23026,Siddharth Kamath,cb.ai.u4aids23026@cb.students.amrita.edu,AIDS,A,2027,8.32,0,Not Placed
CB.AI.U4AIDS23027,Varun Raman,cb.ai.u4aids23027@cb.students.amrita.edu,AIDS,A,2027,7.42,0,Not Placed
CB.AI.U4AIDS23028,Varsha Das,cb.ai.u4aids23028@cb.students.amrita.edu,AIDS,A,2027,7.06,0,Not Placed
CB.AI.U4AIDS23029,Suraj Subramanian,cb.ai.u4aids23029@cb.students.amrita.edu,AIDS,A,2027,9,0,Not Placed
CB.AI.U4AIDS23030,Neha Naidu,cb.ai.u4aids23030@cb.students.amrita.edu,AIDS,A,2027,8.57,0,Not Placed
CB.AI.U4AIDS23101,Meera Nair,cb.ai.u4aids23101@cb.students.amrita.edu,AIDS,B,2027,7.27,0,Not Placed
CB.AI.U4AIDS23102,Rahul Kumar,cb.ai.u4aids23102@cb.students.amrita.edu,AIDS,B,2027,6.06,0,Not Placed
CB.AI.U4AIDS23103,Vishal Nair,cb.ai.u4aids23103@cb.students.amrita.edu,AIDS,B,2027,5.78,3,Not Placed
CB.AI.U4AIDS23104,Lakshmi Reddy,cb.ai.u4aids23104@cb.students.amrita.edu,AIDS,B,2027,8.13,0,Not Placed
CB.AI.U4AIDS23105,Riya Joshi,cb.ai.u4aids23105@cb.students.amrita.edu,AIDS,B,2027,8.05,0,Not Placed
CB.AI.U4AIDS23106,Dhruv Raman,cb.ai.u4aids23106@cb.students.amrita.edu,AIDS,B,2027,8.23,0,Not Placed
CB.AI.U4AIDS23107,Abhishek Kamath,cb.ai.u4aids23107@cb.students.amrita.edu,AIDS,B,2027,7.62,0,Not Placed
CB.AI.U4AIDS23108,Aarav Bhat,cb.ai.u4aids23108@cb.students.amrita.edu,AIDS,B,2027,8.72,0,Not Placed
CB.AI.U4AIDS23109,Pooja Kumar,cb.ai.u4aids23109@cb.students.amrita.edu,AIDS,B,2027,6.25,0,Not Placed
CB.AI.U4AIDS23110,Rishabh Srinivasan,cb.ai.u4aids23110@cb.students.amrita.edu,AIDS,B,2027,7.26,0,Not Placed
CB.AI.U4AIDS23111,Divya Joshi,cb.ai.u4aids23111@cb.students.amrita.edu,AIDS,B,2027,7.62,0,Not Placed
CB.AI.U4AIDS23112,Aishwarya Nair,cb.ai.u4aids23112@cb.students.amrita.edu,AIDS,B,2027,6.17,0,Not Placed
CB.AI.U4AIDS23113,Swathi Patel,cb.ai.u4aids23113@cb.students.amrita.edu,AIDS,B,2027,8.12,0,Not Placed
CB.AI.U4AIDS23114,Varsha Bhat,cb.ai.u4aids23114@cb.students.amrita.edu,AIDS,B,2027,8.72,0,Not Placed
CB.AI.U4AIDS23115,Arjun Raman,cb.ai.u4aids23115@cb.students.amrita.edu,AIDS,B,2027,7.87,0,Not Placed
CB.AI.U4AIDS23116,Aishwarya Mehta,cb.ai.u4aids23116@cb.students.amrita.edu,AIDS,B,2027,7.7,0,Not Placed
CB.AI.U4AIDS23117,Neha Reddy,cb.ai.u4aids23117@cb.students.amrita.edu,AIDS,B,2027,6.46,0,Not Placed
CB.AI.U4AIDS23118,Sneha Raman,cb.ai.u4aids23118@cb.students.amrita.edu,AIDS,B,2027,8.2,0,Not Placed
CB.AI.U4AIDS23119,Dhruv Subramanian,cb.ai.u4aids23119@cb.students.amrita.edu,AIDS,B,2027,7.63,0,Not Placed
CB.AI.U4AIDS23120,Lakshmi Gowda,cb.ai.u4aids23120@cb.students.amrita.edu,AIDS,B,2027,6.43,0,Not Placed
CB.AI.U4AIDS23121,Saanvi Kamath,cb.ai.u4aids23121@cb.students.amrita.edu,AIDS,B,2027,7.67,0,Not Placed
CB.AI.U4AIDS23122,Meera Joshi,cb.ai.u4aids23122@cb.students.amrita.edu,AIDS,B,2027,7.06,0,Not Placed
CB.AI.U4AIDS23123,Siddharth Pillai,cb.ai.u4aids23123@cb.students.amrita.edu,AIDS,B,2027,6.94,0,Not Placed
CB.AI.U4AIDS23124,Vishal Chopra,cb.ai.u4aids23124@cb.students.amrita.edu,AIDS,B,2027,8.21,0,Not Placed
CB.AI.U4AIDS23125,Siddharth Rao,cb.ai.u4aids23125@cb.students.amrita.edu,AIDS,B,2027,7.24,0,Not Placed
CB.AI.U4AIDS23126,Varun Das,cb.ai.u4aids23126@cb.students.amrita.edu,AIDS,B,2027,8.61,0,Not Placed
CB.AI.U4AIDS23127,Lakshmi Venkatesh,cb.ai.u4aids23127@cb.students.amrita.edu,AIDS,B,2027,5.92,2,Not Placed
CB.AI.U4AIDS23128,Divya Menon,cb.ai.u4aids23128@cb.students.amrita.edu,AIDS,B,2027,7.44,0,Not Placed
CB.AI.U4AIDS23129,Varun Desai,cb.ai.u4aids23129@cb.students.amrita.edu,AIDS,B,2027,6.72,0,Not Placed
CB.AI.U4AIDS23130,Swathi Hegde,cb.ai.u4aids23130@cb.students.amrita.edu,AIDS,B,2027,7.5,0,Not Placed
CB.AI.U4AIDS23201,Keerthi Das,cb.ai.u4aids23201@cb.students.amrita.edu,AIDS,C,2027,8.3,0,Not Placed
CB.AI.U4AIDS23202,Siddharth Naidu,cb.ai.u4aids23202@cb.students.amrita.edu,AIDS,C,2027,6.48,0,Not Placed
CB.AI.U4AIDS23203,Aditya Chopra,cb.ai.u4aids23203@cb.students.amrita.edu,AIDS,C,2027,6.01,0,Not Placed
CB.AI.U4AIDS23204,Divya Pillai,cb.ai.u4aids23204@cb.students.amrita.edu,AIDS,C,2027,8.81,0,Not Placed
CB.AI.U4AIDS23205,Vihaan Chopra,cb.ai.u4aids23205@cb.students.amrita.edu,AIDS,C,2027,6.82,0,Not Placed
CB.AI.U4AIDS23206,Rohan Kumar,cb.ai.u4aids23206@cb.students.amrita.edu,AIDS,C,2027,7.29,0,Not Placed
CB.AI.U4AIDS23207,Dhruv Kumar,cb.ai.u4aids23207@cb.students.amrita.edu,AIDS,C,2027,6.06,0,Not Placed
CB.AI.U4AIDS23208,Rohan Bhat,cb.ai.u4aids23208@cb.students.amrita.edu,AIDS,C,2027,8.87,0,Not Placed
CB.AI.U4AIDS23209,Swathi Venkatesh,cb.ai.u4aids23209@cb.students.amrita.edu,AIDS,C,2027,7.2,0,Not Placed
CB.AI.U4AIDS23210,Diya Rao,cb.ai.u4aids23210@cb.students.amrita.edu,AIDS,C,2027,9.28,0,Not Placed
CB.AI.U4AIDS23211,Rohan Naidu,cb.ai.u4aids23211@cb.students.amrita.edu,AIDS,C,2027,5.92,1,Not Placed
CB.AI.U4AIDS23212,Meera Bhat,cb.ai.u4aids23212@cb.students.amrita.edu,AIDS,C,2027,7.8,0,Not Placed
CB.AI.U4AIDS23213,Rishabh Subramanian,cb.ai.u4aids23213@cb.students.amrita.edu,AIDS,C,2027,7.7,0,Not Placed
CB.AI.U4AIDS23214,Nandini Bhat,cb.ai.u4aids23214@cb.students.amrita.edu,AIDS,C,2027,6.97,0,Not Placed
CB.AI.U4AIDS23215,Pranav Menon,cb.ai.u4aids23215@cb.students.amrita.edu,AIDS,C,2027,8.19,0,Not Placed
CB.AI.U4AIDS23216,Keerthi Subramanian,cb.ai.u4aids23216@cb.students.amrita.edu,AIDS,C,2027,5.96,3,Not Placed
CB.AI.U4AIDS23217,Priya Pillai,cb.ai.u4aids23217@cb.students.amrita.edu,AIDS,C,2027,8.88,0,Not Placed
CB.AI.U4AIDS23218,Meera Nair,cb.ai.u4aids23218@cb.students.amrita.edu,AIDS,C,2027,6.57,0,Not Placed
CB.AI.U4AIDS23219,Harish Menon,cb.ai.u4aids23219@cb.students.amrita.edu,AIDS,C,2027,6.17,0,Not Placed
CB.AI.U4AIDS23220,Anjali Chopra,cb.ai.u4aids23220@cb.students.amrita.edu,AIDS,C,2027,9.08,0,Not Placed
CB.AI.U4AIDS23221,Aditya Kamath,cb.ai.u4aids23221@cb.students.amrita.edu,AIDS,C,2027,7.23,0,Not Placed
CB.AI.U4AIDS23222,Rahul Gupta,cb.ai.u4aids23222@cb.students.amrita.edu,AIDS,C,2027,6.51,0,Not Placed
CB.AI.U4AIDS23223,Divya Kumar,cb.ai.u4aids23223@cb.students.amrita.edu,AIDS,C,2027,6.91,0,Not Placed
CB.AI.U4AIDS23224,Anjali Kamath,cb.ai.u4aids23224@cb.students.amrita.edu,AIDS,C,2027,8.41,0,Not Placed
CB.AI.U4AIDS23225,Siddharth Patel,cb.ai.u4aids23225@cb.students.amrita.edu,AIDS,C,2027,7.04,0,Not Placed
CB.AI.U4AIDS23226,Meera Reddy,cb.ai.u4aids23226@cb.students.amrita.edu,AIDS,C,2027,6.3,0,Not Placed
CB.AI.U4AIDS23227,Varun Subramanian,cb.ai.u4aids23227@cb.students.amrita.edu,AIDS,C,2027,7.96,0,Not Placed
CB.AI.U4AIDS23228,Sneha Kamath,cb.ai.u4aids23228@cb.students.amrita.edu,AIDS,C,2027,5.91,2,Not Placed
CB.AI.U4AIDS23229,Kavya Krishnan,cb.ai.u4aids23229@cb.students.amrita.edu,AIDS,C,2027,8.07,0,Not Placed
CB.AI.U4AIDS23230,Nikhil Naidu,cb.ai.u4aids23230@cb.students.amrita.edu,AIDS,C,2027,6.32,0,Not Placed
CB.SC.U4CSE24001,Siddharth Rangan,cb.sc.u4cse24001@cb.students.amrita.edu,CSE,A,2028,6.87,0,Not Placed
CB.SC.U4CSE24002,Diya Venkatesh,cb.sc.u4cse24002@cb.students.amrita.edu,CSE,A,2028,7.25,0,Not Placed
CB.SC.U4CSE24003,Neha Krishnan,cb.sc.u4cse24003@cb.students.amrita.edu,CSE,A,2028,8.32,0,Not Placed
CB.SC.U4CSE24004,Aarav Patel,cb.sc.u4cse24004@cb.students.amrita.edu,CSE,A,2028,7.6,0,Not Placed
CB.SC.U4CSE24005,Pranav Bhat,cb.sc.u4cse24005@cb.students.amrita.edu,CSE,A,2028,5.54,1,Not Placed
CB.SC.U4CSE24006,Sneha Patel,cb.sc.u4cse24006@cb.students.amrita.edu,CSE,A,2028,5.84,1,Not Placed
CB.SC.U4CSE24007,Divya Rao,cb.sc.u4cse24007@cb.students.amrita.edu,CSE,A,2028,6.58,0,Not Placed
CB.SC.U4CSE24008,Sai Sharma,cb.sc.u4cse24008@cb.students.amrita.edu,CSE,A,2028,8.17,0,Not Placed
CB.SC.U4CSE24009,Shruti Reddy,cb.sc.u4cse24009@cb.students.amrita.edu,CSE,A,2028,9.21,0,Not Placed
CB.SC.U4CSE24010,Vishal Krishnan,cb.sc.u4cse24010@cb.students.amrita.edu,CSE,A,2028,7.48,0,Not Placed
CB.SC.U4CSE24011,Karthik Gupta,cb.sc.u4cse24011@cb.students.amrita.edu,CSE,A,2028,6.3,0,Not Placed
CB.SC.U4CSE24012,Vihaan Kumar,cb.sc.u4cse24012@cb.students.amrita.edu,CSE,A,2028,8.67,0,Not Placed
CB.SC.U4CSE24013,Lakshmi Krishnan,cb.sc.u4cse24013@cb.students.amrita.edu,CSE,A,2028,7.05,0,Not Placed
CB.SC.U4CSE24014,Shruti Joshi,cb.sc.u4cse24014@cb.students.amrita.edu,CSE,A,2028,5.87,2,Not Placed
CB.SC.U4CSE24015,Divya Iyer,cb.sc.u4cse24015@cb.students.amrita.edu,CSE,A,2028,6.64,0,Not Placed
CB.SC.U4CSE24016,Varsha Verma,cb.sc.u4cse24016@cb.students.amrita.edu,CSE,A,2028,7.9,0,Not Placed
CB.SC.U4CSE24017,Pranav Subramanian,cb.sc.u4cse24017@cb.students.amrita.edu,CSE,A,2028,7.21,0,Not Placed
CB.SC.U4CSE24018,Rahul Shetty,cb.sc.u4cse24018@cb.students.amrita.edu,CSE,A,2028,5.86,1,Not Placed
CB.SC.U4CSE24019,Dhruv Mehta,cb.sc.u4cse24019@cb.students.amrita.edu,CSE,A,2028,6.77,0,Not Placed
CB.SC.U4CSE24020,Priya Pillai,cb.sc.u4cse24020@cb.students.amrita.edu,CSE,A,2028,7.7,0,Not Placed
CB.SC.U4CSE24021,Priya Hegde,cb.sc.u4cse24021@cb.students.amrita.edu,CSE,A,2028,6.08,0,Not Placed
CB.SC.U4CSE24022,Sai Bhat,cb.sc.u4cse24022@cb.students.amrita.edu,CSE,A,2028,7.38,0,Not Placed
CB.SC.U4CSE24023,Keerthi Pillai,cb.sc.u4cse24023@cb.students.amrita.edu,CSE,A,2028,6.08,0,Not Placed
CB.SC.U4CSE24024,Anjali Srinivasan,cb.sc.u4cse24024@cb.students.amrita.edu,CSE,A,2028,5.69,3,Not Placed
CB.SC.U4CSE24025,Siddharth Joshi,cb.sc.u4cse24025@cb.students.amrita.edu,CSE,A,2028,8.51,0,Not Placed
CB.SC.U4CSE24026,Kavya Prabhu,cb.sc.u4cse24026@cb.students.amrita.edu,CSE,A,2028,6.15,0,Not Placed
CB.SC.U4CSE24027,Diya Iyer,cb.sc.u4cse24027@cb.students.amrita.edu,CSE,A,2028,7.93,0,Not Placed
CB.SC.U4CSE24028,Swathi Sharma,cb.sc.u4cse24028@cb.students.amrita.edu,CSE,A,2028,5.74,2,Not Placed
CB.SC.U4CSE24029,Riya Sharma,cb.sc.u4cse24029@cb.students.amrita.edu,CSE,A,2028,6.11,0,Not Placed
CB.SC.U4CSE24030,Divya Kamath,cb.sc.u4cse24030@cb.students.amrita.edu,CSE,A,2028,9.35,0,Not Placed
CB.SC.U4CSE24101,Vikram Patel,cb.sc.u4cse24101@cb.students.amrita.edu,CSE,B,2028,5.65,1,Not Placed
CB.SC.U4CSE24102,Nandini Naidu,cb.sc.u4cse24102@cb.students.amrita.edu,CSE,B,2028,7.33,0,Not Placed
CB.SC.U4CSE24103,Harish Menon,cb.sc.u4cse24103@cb.students.amrita.edu,CSE,B,2028,6.19,0,Not Placed
CB.SC.U4CSE24104,Rishabh Patel,cb.sc.u4cse24104@cb.students.amrita.edu,CSE,B,2028,6.22,0,Not Placed
CB.SC.U4CSE24105,Dhruv Chopra,cb.sc.u4cse24105@cb.students.amrita.edu,CSE,B,2028,7.51,0,Not Placed
CB.SC.U4CSE24106,Vishal Rangan,cb.sc.u4cse24106@cb.students.amrita.edu,CSE,B,2028,8.05,0,Not Placed
CB.SC.U4CSE24107,Aditya Reddy,cb.sc.u4cse24107@cb.students.amrita.edu,CSE,B,2028,7.98,0,Not Placed
CB.SC.U4CSE24108,Suraj Nair,cb.sc.u4cse24108@cb.students.amrita.edu,CSE,B,2028,9.12,0,Not Placed
CB.SC.U4CSE24109,Amrita Singh,cb.sc.u4cse24109@cb.students.amrita.edu,CSE,B,2028,8.42,0,Not Placed
CB.SC.U4CSE24110,Siddharth Rangan,cb.sc.u4cse24110@cb.students.amrita.edu,CSE,B,2028,5.78,2,Not Placed
CB.SC.U4CSE24111,Suraj Gupta,cb.sc.u4cse24111@cb.students.amrita.edu,CSE,B,2028,7,0,Not Placed
CB.SC.U4CSE24112,Vihaan Venkatesh,cb.sc.u4cse24112@cb.students.amrita.edu,CSE,B,2028,5.56,3,Not Placed
CB.SC.U4CSE24113,Priya Kamath,cb.sc.u4cse24113@cb.students.amrita.edu,CSE,B,2028,7.37,0,Not Placed
CB.SC.U4CSE24114,Anjali Desai,cb.sc.u4cse24114@cb.students.amrita.edu,CSE,B,2028,8.77,0,Not Placed
CB.SC.U4CSE24115,Harish Singh,cb.sc.u4cse24115@cb.students.amrita.edu,CSE,B,2028,6.38,0,Not Placed
CB.SC.U4CSE24116,Varun Mehta,cb.sc.u4cse24116@cb.students.amrita.edu,CSE,B,2028,8.13,0,Not Placed
CB.SC.U4CSE24117,Vishal Shetty,cb.sc.u4cse24117@cb.students.amrita.edu,CSE,B,2028,7.83,0,Not Placed
CB.SC.U4CSE24118,Varun Das,cb.sc.u4cse24118@cb.students.amrita.edu,CSE,B,2028,5.62,1,Not Placed
CB.SC.U4CSE24119,Vishal Hegde,cb.sc.u4cse24119@cb.students.amrita.edu,CSE,B,2028,8.72,0,Not Placed
CB.SC.U4CSE24120,Saanvi Kamath,cb.sc.u4cse24120@cb.students.amrita.edu,CSE,B,2028,7.28,0,Not Placed
CB.SC.U4CSE24121,Nikhil Bhat,cb.sc.u4cse24121@cb.students.amrita.edu,CSE,B,2028,7.3,0,Not Placed
CB.SC.U4CSE24122,Anirudh Krishnan,cb.sc.u4cse24122@cb.students.amrita.edu,CSE,B,2028,6.89,0,Not Placed
CB.SC.U4CSE24123,Abhishek Rao,cb.sc.u4cse24123@cb.students.amrita.edu,CSE,B,2028,7.28,0,Not Placed
CB.SC.U4CSE24124,Priya Reddy,cb.sc.u4cse24124@cb.students.amrita.edu,CSE,B,2028,6.71,0,Not Placed
CB.SC.U4CSE24125,Siddharth Gupta,cb.sc.u4cse24125@cb.students.amrita.edu,CSE,B,2028,6.97,0,Not Placed
CB.SC.U4CSE24126,Siddharth Iyer,cb.sc.u4cse24126@cb.students.amrita.edu,CSE,B,2028,9.29,0,Not Placed
CB.SC.U4CSE24127,Riya Shetty,cb.sc.u4cse24127@cb.students.amrita.edu,CSE,B,2028,5.99,3,Not Placed
CB.SC.U4CSE24128,Vikram Singh,cb.sc.u4cse24128@cb.students.amrita.edu,CSE,B,2028,8.45,0,Not Placed
CB.SC.U4CSE24129,Vihaan Verma,cb.sc.u4cse24129@cb.students.amrita.edu,CSE,B,2028,9.27,0,Not Placed
CB.SC.U4CSE24130,Rishabh Gupta,cb.sc.u4cse24130@cb.students.amrita.edu,CSE,B,2028,8.58,0,Not Placed
CB.SC.U4CSE24201,Riya Bhat,cb.sc.u4cse24201@cb.students.amrita.edu,CSE,C,2028,8.22,0,Not Placed
CB.SC.U4CSE24202,Aishwarya Mehta,cb.sc.u4cse24202@cb.students.amrita.edu,CSE,C,2028,7.85,0,Not Placed
CB.SC.U4CSE24203,Rohan Kumar,cb.sc.u4cse24203@cb.students.amrita.edu,CSE,C,2028,8.27,0,Not Placed
CB.SC.U4CSE24204,Vihaan Gowda,cb.sc.u4cse24204@cb.students.amrita.edu,CSE,C,2028,6.65,0,Not Placed
CB.SC.U4CSE24205,Vishal Singh,cb.sc.u4cse24205@cb.students.amrita.edu,CSE,C,2028,7.4,0,Not Placed
CB.SC.U4CSE24206,Harish Shetty,cb.sc.u4cse24206@cb.students.amrita.edu,CSE,C,2028,7.54,0,Not Placed
CB.SC.U4CSE24207,Anjali Mehta,cb.sc.u4cse24207@cb.students.amrita.edu,CSE,C,2028,6.46,0,Not Placed
CB.SC.U4CSE24208,Arjun Subramanian,cb.sc.u4cse24208@cb.students.amrita.edu,CSE,C,2028,5.63,1,Not Placed
CB.SC.U4CSE24209,Sneha Singh,cb.sc.u4cse24209@cb.students.amrita.edu,CSE,C,2028,7.54,0,Not Placed
CB.SC.U4CSE24210,Priya Bhat,cb.sc.u4cse24210@cb.students.amrita.edu,CSE,C,2028,9.05,0,Not Placed
CB.SC.U4CSE24211,Aditya Desai,cb.sc.u4cse24211@cb.students.amrita.edu,CSE,C,2028,8.15,0,Not Placed
CB.SC.U4CSE24212,Ananya Gowda,cb.sc.u4cse24212@cb.students.amrita.edu,CSE,C,2028,5.76,3,Not Placed
CB.SC.U4CSE24213,Divya Venkatesh,cb.sc.u4cse24213@cb.students.amrita.edu,CSE,C,2028,7.58,0,Not Placed
CB.SC.U4CSE24214,Swathi Gowda,cb.sc.u4cse24214@cb.students.amrita.edu,CSE,C,2028,7.27,0,Not Placed
CB.SC.U4CSE24215,Suraj Nair,cb.sc.u4cse24215@cb.students.amrita.edu,CSE,C,2028,7.42,0,Not Placed
CB.SC.U4CSE24216,Nandini Nair,cb.sc.u4cse24216@cb.students.amrita.edu,CSE,C,2028,6.8,0,Not Placed
CB.SC.U4CSE24217,Aishwarya Iyer,cb.sc.u4cse24217@cb.students.amrita.edu,CSE,C,2028,5.77,3,Not Placed
CB.SC.U4CSE24218,Nikhil Nair,cb.sc.u4cse24218@cb.students.amrita.edu,CSE,C,2028,8.41,0,Not Placed
CB.SC.U4CSE24219,Anjali Pillai,cb.sc.u4cse24219@cb.students.amrita.edu,CSE,C,2028,7.08,0,Not Placed
CB.SC.U4CSE24220,Rohan Gowda,cb.sc.u4cse24220@cb.students.amrita.edu,CSE,C,2028,8.04,0,Not Placed
CB.SC.U4CSE24221,Anirudh Sharma,cb.sc.u4cse24221@cb.students.amrita.edu,CSE,C,2028,6.99,0,Not Placed
CB.SC.U4CSE24222,Lakshmi Nair,cb.sc.u4cse24222@cb.students.amrita.edu,CSE,C,2028,7.28,0,Not Placed
